AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_nanbool,AssetsCurrent,AssetsCurrent_nanbool,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsAtCarryingValue_nanbool,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsPeriodIncreaseDecrease_nanbool,CommonStockParOrStatedValuePerShare,CommonStockParOrStatedValuePerShare_nanbool,CommonStockSharesAuthorized,CommonStockSharesAuthorized_nanbool,CommonStockSharesIssued,CommonStockSharesIssued_nanbool,CommonStockSharesOutstanding,CommonStockSharesOutstanding_nanbool,CommonStockValue,CommonStockValue_nanbool,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowance_nanbool,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit_nanbool,InterestExpense,InterestExpense_nanbool,InterestPaid,InterestPaid_nanbool,Liabilities,Liabilities_nanbool,LiabilitiesAndStockholdersEquity,LiabilitiesAndStockholdersEquity_nanbool,LiabilitiesCurrent,LiabilitiesCurrent_nanbool,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivities_nanbool,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivities_nanbool,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivities_nanbool,NetIncomeLoss,NetIncomeLoss_nanbool,OperatingIncomeLoss,OperatingIncomeLoss_nanbool,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment_nanbool,PreferredStockSharesAuthorized,PreferredStockSharesAuthorized_nanbool,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentGross_nanbool,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentNet_nanbool,RetainedEarningsAccumulatedDeficit,RetainedEarningsAccumulatedDeficit_nanbool,ShareBasedCompensation,ShareBasedCompensation_nanbool,StockholdersEquity,StockholdersEquity_nanbool,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesOutstandingBasic_nanbool,Targets(Assets)
0.0,1,0.0,1,6907000.0,0,6707000.0,0,0.01,0,490000000.0,0,6985877.0,0,6985877.0,0,70000.0,0,0.0,1,0.0,1,1628000.0,0,1265000.0,0,257119000.0,0,396911000.0,0,0.0,1,353603000.0,0,-339830000.0,0,-7066000.0,0,-12117000.0,0,-10489000.0,0,0.0,1,10000000.0,0,0.0,1,0.0,1,-15742000.0,0,0.0,1,138321000.0,0,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
4180000.0,0,20237000.0,0,5675000.0,0,-4899000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,420000.0,0,4708000.0,0,-191000.0,0,0.0,1,54000.0,0,16839000.0,0,32344000.0,0,10471000.0,0,0.0,1,0.0,1,0.0,1,-1100000.0,0,-767000.0,0,1226000.0,0,0.0,1,7649000.0,0,3469000.0,0,-8271000.0,0,441000.0,0,15505000.0,0,4171000.0,0,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
9224643.0,0,0.0,1,25404736.0,0,0.0,1,0.01,0,25000000.0,0,10810930.0,0,10810930.0,0,108110.0,0,0.0,0,2694104.0,0,3899723.0,0,3898507.0,0,1091992367.0,0,1227519004.0,0,0.0,1,0.0,1,0.0,1,10206801.0,0,0.0,1,0.0,1,1251894.0,0,0.0,1,43525018.0,0,34300375.0,0,30067798.0,0,336652.0,0,135264304.0,0,10786017.0,0,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
257859000.0,0,374869000.0,0,34298000.0,0,-68024000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,124263000.0,0,-1358000.0,0,142005000.0,0,76154000.0,0,0.0,1,1619360000.0,0,450527000.0,0,38995000.0,0,-28548000.0,0,0.0,1,-227428000.0,0,38280000.0,0,28685000.0,0,0.0,1,372194000.0,0,114335000.0,0,-1490344000.0,0,1344000.0,0,279794000.0,0,146509000.0,0,1.0
258177.0,0,262108.0,0,11340.0,0,-43054.0,0,0.001,0,200000000.0,0,65164704.0,0,65164704.0,0,65165.0,0,641000.0,0,0.0,1,50197.0,0,28043.0,0,0.0,1,1317627.0,0,1508835.0,0,0.0,1,0.0,1,0.0,1,-1606465.0,0,-3187662.0,0,338601.0,0,10000000.0,0,1254409.0,0,996232.0,0,-1605731.0,0,13770.0,0,-1628971.0,0,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
28444000.0,0,61918000.0,0,7958000.0,0,-383000.0,0,0.05,0,13000000.0,0,9544864.0,0,0.0,1,477000.0,0,255000.0,0,2270000.0,0,0.0,1,0.0,1,10819000.0,0,74330000.0,0,9569000.0,0,-7401000.0,0,5745000.0,0,1491000.0,0,4662000.0,0,7231000.0,0,2247000.0,0,100000.0,0,36823000.0,0,8379000.0,0,39735000.0,0,511000.0,0,63511000.0,0,7612000.0,0,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
528676000.0,0,360771000.0,0,14258000.0,0,-46852000.0,0,2.5,0,30000000.0,0,17102777.0,0,17102777.0,0,42756000.0,0,406143000.0,0,232000.0,0,84234000.0,0,85047000.0,0,2179023000.0,0,1829578000.0,0,373897000.0,0,338706000.0,0,-432772000.0,0,50353000.0,0,-172259000.0,0,-42975000.0,0,50326000.0,0,5000000.0,0,1456338000.0,0,927662000.0,0,-468902000.0,0,6082000.0,0,-364706000.0,0,0.0,1,1.0
586394.0,0,138557.0,0,18307.0,0,-16914.0,0,0.001,0,100000000.0,0,53377114.0,0,53377114.0,0,53377.0,0,8542279.0,0,0.0,1,175396.0,0,0.0,1,1663814.0,0,5320524.0,0,0.0,1,0.0,1,0.0,1,0.0,1,-979315.0,0,0.0,1,0.0,1,1000000.0,0,586394.0,0,0.0,1,-21387594.0,0,0.0,1,3656710.0,0,0.0,1,1.0
22250.0,0,0.0,1,0.0,1,0.0,1,0.001,0,199000000.0,0,305778.0,0,305778.0,0,306.0,0,-2559114.0,0,0.0,1,258657.0,0,2000.0,0,6154827.0,0,0.0,1,6154827.0,0,0.0,1,0.0,1,0.0,1,-1074487.0,0,-815830.0,0,0.0,1,1000000.0,0,22250.0,0,0.0,1,-12303362.0,0,0.0,1,-6154827.0,0,0.0,1,0.0
36283000.0,0,0.0,1,292868000.0,0,-406486000.0,0,0.2,0,25000000.0,0,0.0,1,20082568.0,0,4276000.0,0,0.0,1,3982000.0,0,4763000.0,0,4839000.0,0,2841004000.0,0,3138570000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,7942000.0,0,0.0,1,0.0,1,15000000.0,0,51534000.0,0,15251000.0,0,-4764000.0,0,2637000.0,0,297566000.0,0,19721575.0,0,0.0
0.0,1,156399.0,0,118212.0,0,89748.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,36881.0,0,0.0,1,1488354.0,0,1883359.0,0,0.0,1,0.0,1,-110585.0,0,200333.0,0,-31201.0,0,0.0,1,86134.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
976401000.0,0,187782000.0,0,31709000.0,0,-11330000.0,0,0.01,0,145000000.0,0,49660000.0,0,49660000.0,0,497000.0,0,0.0,0,-1787000.0,0,34410000.0,0,31562000.0,0,680890000.0,0,816016000.0,0,97965000.0,0,0.0,1,0.0,1,0.0,1,-2780000.0,0,29760000.0,0,46423000.0,0,5000000.0,0,1333134000.0,0,356733000.0,0,-14588000.0,0,2511000.0,0,135126000.0,0,49334000.0,0,1.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
57077000.0,0,101878000.0,0,10401000.0,0,-1774000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,57148000.0,0,3913000.0,0,21610000.0,0,18796000.0,0,1490702000.0,0,1699464000.0,0,38852000.0,0,0.0,1,0.0,1,0.0,1,-10773000.0,0,13860000.0,0,8398000.0,0,0.0,1,157468000.0,0,100391000.0,0,0.0,1,1068000.0,0,0.0,1,0.0,1,1.0
303312.0,0,3624637.0,0,1514534.0,0,-1457291.0,0,0.001,0,50000000.0,0,25913646.0,0,0.0,1,25914.0,0,-123225.0,0,-724990.0,0,1106.0,0,1106.0,0,899047.0,0,4576192.0,0,894966.0,0,-4204.0,0,-215443.0,0,-1237644.0,0,-1405909.0,0,-2144689.0,0,65009.0,0,6000000.0,0,465419.0,0,162107.0,0,-4806372.0,0,390500.0,0,3677145.0,0,25902194.0,0,0.0
14826.0,0,1296207.0,0,884188.0,0,289940.0,0,0.01,0,100000000.0,0,42918927.0,0,42918927.0,0,429189.0,0,3433250.0,0,-498399.0,0,1066833.0,0,40000.0,0,4678380.0,0,1349083.0,0,2276204.0,0,1350595.0,0,-6968.0,0,-1053687.0,0,-1537315.0,0,-752796.0,0,3068.0,0,5000000.0,0,25783.0,0,10957.0,0,-10737393.0,0,294067.0,0,-3329297.0,0,42787865.0,0,1.0
13297528.0,0,233584456.0,0,1331658.0,0,-953272.0,0,0.001,0,100000000.0,0,65963502.0,0,65963502.0,0,65963.0,0,0.0,1,16836054.0,0,1847240.0,0,14140388.0,0,53514850.0,0,311754324.0,0,49842542.0,0,0.0,1,0.0,1,0.0,1,47331977.0,0,65615182.0,0,190403.0,0,500000.0,0,22687786.0,0,9390258.0,0,0.0,1,3149980.0,0,258239474.0,0,65918768.0,0,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
185500000.0,0,4389633000.0,0,1422026000.0,0,682900000.0,0,0.01,0,500000000.0,0,254752788.0,0,0.0,1,2548000.0,0,27387000.0,0,589597000.0,0,627507000.0,0,0.0,1,0.0,1,46527854000.0,0,3848891000.0,0,-252173000.0,0,-2954488000.0,0,3889561000.0,0,940721000.0,0,2006889000.0,0,0.0,1,0.0,1,0.0,1,213791000.0,0,10169657000.0,0,0.0,1,10007725000.0,0,179506151.0,0,1.0
137000000.0,0,11764000000.0,0,1420400000.0,0,8100000.0,0,0.01,0,2600000000.0,0,349800000.0,0,349800000.0,0,0.0,1,147900000.0,0,1454700000.0,0,329300000.0,0,379000000.0,0,38850300000.0,0,53402100000.0,0,15356500000.0,0,-1235000000.0,0,-2129700000.0,0,3372800000.0,0,2040800000.0,0,0.0,1,369600000.0,0,0.0,1,807000000.0,0,669800000.0,0,11051700000.0,0,163800000.0,0,14482600000.0,0,355500000.0,0,0.0
19653000.0,0,215654000.0,0,57803000.0,0,4369000.0,0,0.001,0,36000000.0,0,19464310.0,0,14754362.0,0,19000.0,0,2130000.0,0,19213000.0,0,1002000.0,0,915000.0,0,178265000.0,0,347680000.0,0,151911000.0,0,-25842000.0,0,-10503000.0,0,38730000.0,0,43746000.0,0,63737000.0,0,4085000.0,0,0.0,1,29355000.0,0,9702000.0,0,237596000.0,0,2263000.0,0,169415000.0,0,15072000.0,0,1.0
0.0,1,0.0,1,60595000.0,0,-53320000.0,0,0.01,0,3000000000.0,0,0.0,1,296552142.0,0,2966000.0,0,0.0,1,0.0,1,262812000.0,0,0.0,1,6722099000.0,0,9702402000.0,0,0.0,1,-331698000.0,0,-200832000.0,0,479210000.0,0,132851000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,9500000.0,0,2903710000.0,0,243390000.0,0,1.0
3446000000.0,0,2371000000.0,0,512000000.0,0,129000000.0,0,0.01,0,250000000.0,0,183915370.0,0,0.0,1,2000000.0,0,1036000000.0,0,92000000.0,0,230000000.0,0,199000000.0,0,0.0,1,7858000000.0,0,2328000000.0,0,-70000000.0,0,-455000000.0,0,675000000.0,0,75000000.0,0,0.0,1,369000000.0,0,0.0,1,5891000000.0,0,2445000000.0,0,64000000.0,0,0.0,1,1158000000.0,0,164720.0,0,0.0
41777000.0,0,497295000.0,0,19746000.0,0,-3729000.0,0,0.01,0,400000000.0,0,22736000.0,0,22736000.0,0,0.0,1,100000.0,0,-3066000.0,0,3861000.0,0,3622000.0,0,223436000.0,0,645722000.0,0,221162000.0,0,-15434000.0,0,-12695000.0,0,24400000.0,0,-168805000.0,0,-171159000.0,0,12849000.0,0,0.0,1,92485000.0,0,50708000.0,0,-125829000.0,0,866000.0,0,422286000.0,0,22666000.0,0,1.0
0.0,1,5592525000.0,0,137730000.0,0,-59163000.0,0,1.0,0,450000000.0,0,153113042.0,0,153113042.0,0,153113000.0,0,0.0,1,406453000.0,0,25088000.0,0,25155000.0,0,0.0,1,8246238000.0,0,3584115000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,107681000.0,0,10000000.0,0,0.0,1,670102000.0,0,3841932000.0,0,16239000.0,0,3301248000.0,0,153299000.0,0,1.0
1354966000.0,0,1713550000.0,0,430714000.0,0,339284000.0,0,0.25,0,180000000.0,0,110834088.0,0,0.0,1,27709000.0,0,0.0,0,195148000.0,0,4708000.0,0,3700000.0,0,0.0,1,3511701000.0,0,679137000.0,0,45360000.0,0,-419472000.0,0,721762000.0,0,0.0,1,628330000.0,0,386883000.0,0,0.0,1,2660788000.0,0,1305822000.0,0,2240229000.0,0,20034000.0,0,1657620000.0,0,106593000.0,0,1.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
11710000.0,0,0.0,1,11856000.0,0,-4802000.0,0,1.25,0,12000000.0,0,1882675.0,0,1780658.0,0,2353000.0,0,0.0,1,1048000.0,0,3027000.0,0,3120000.0,0,533919000.0,0,581909000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,4017000.0,0,0.0,1,3735000.0,0,3000000.0,0,26854000.0,0,15144000.0,0,26009000.0,0,198000.0,0,47990000.0,0,1771052000.0,0,0.0
19993000.0,0,130766000.0,0,107199000.0,0,18824000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,9948000.0,0,9295000.0,0,8880000.0,0,319044000.0,0,358327000.0,0,42664000.0,0,0.0,1,0.0,1,0.0,1,13436000.0,0,63835000.0,0,2026000.0,0,0.0,1,22654000.0,0,2661000.0,0,12041000.0,0,2002000.0,0,254810000.0,0,11611164.0,0,0.0
35005000.0,0,150049000.0,0,12499000.0,0,-3470000.0,0,1.0,0,24000000.0,0,10821140.0,0,10821140.0,0,10821000.0,0,0.0,1,11234000.0,0,178000.0,0,127000.0,0,0.0,1,277446000.0,0,37757000.0,0,0.0,1,0.0,1,0.0,1,19020000.0,0,30657000.0,0,2890000.0,0,0.0,1,68699000.0,0,33694000.0,0,160179000.0,0,1465000.0,0,190936000.0,0,10791.0,0,0.0
118960.0,0,212657.0,0,0.0,1,58141.0,0,0.0,0,325000000.0,0,164573557.0,0,164573557.0,0,1646.0,0,21831719.0,0,0.0,0,1632775.0,0,0.0,0,570884.0,0,272195.0,0,6797716.0,0,2698475.0,0,0.0,0,-2640334.0,0,-6434009.0,0,-4851708.0,0,0.0,1,10000000.0,0,134392.0,0,15432.0,0,-55978765.0,0,2092270.0,0,-7096405.0,0,0.0,1,0.0
13592000.0,0,80458000.0,0,22723000.0,0,4120000.0,0,0.001,0,100000000.0,0,17942595.0,0,17942595.0,0,18000.0,0,0.0,1,7864000.0,0,0.0,1,0.0,1,18913000.0,0,105173000.0,0,17935000.0,0,0.0,1,0.0,1,0.0,1,14508000.0,0,21603000.0,0,3980000.0,0,5000000.0,0,27460000.0,0,13868000.0,0,-26817000.0,0,2160000.0,0,86260000.0,0,18488000.0,0,1.0
6324000000.0,0,3033000000.0,0,1580000000.0,0,745000000.0,0,1.25,0,1360000000.0,0,524474315.0,0,524474315.0,0,0.0,1,72000000.0,0,185000000.0,0,344000000.0,0,0.0,1,8153000000.0,0,13457000000.0,0,918000000.0,0,-704000000.0,0,361000000.0,0,1088000000.0,0,1826000000.0,0,1320000000.0,0,354000000.0,0,0.0,1,8947000000.0,0,2623000000.0,0,1508000000.0,0,40000000.0,0,5304000000.0,0,556705000.0,0,1.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,13509000.0,0,214000.0,0,0.001,0,750000000.0,0,230293141.0,0,230293141.0,0,230000.0,0,4686000.0,0,0.0,0,0.0,1,0.0,0,1000.0,0,13545000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,234000.0,0,231000.0,0,0.0,1,50000000.0,0,0.0,1,0.0,1,-12454000.0,0,0.0,0,13544000.0,0,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
7939000.0,0,27120000.0,0,1703000.0,0,0.0,1,0.0,0,100000000.0,0,80754225.0,0,0.0,1,8000.0,0,108466000.0,0,0.0,1,9643000.0,0,8662000.0,0,0.0,1,818680000.0,0,57770000.0,0,0.0,1,0.0,1,0.0,1,24030000.0,0,24005000.0,0,2774000.0,0,10000000.0,0,27561000.0,0,19622000.0,0,-220643000.0,0,0.0,1,292552000.0,0,76541400.0,0,1.0
0.0,1,8021.0,0,8021.0,0,-11961.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,1,8021.0,0,85605.0,0,0.0,0,0.0,1,-11961.0,0,-29592.0,0,-26608.0,0,0.0,1,0.0,1,0.0,1,0.0,1,-372292.0,0,0.0,1,-77584.0,0,0.0,1,1.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,10041.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1885149.0,0,133197.0,0,0.0,1,0.0,1,0.0,0,4343.0,0,-101062.0,0,-101063.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
77886000.0,0,197815000.0,0,26936000.0,0,0.0,1,0.001,0,125000000.0,0,83211650.0,0,79037351.0,0,83000.0,0,0.0,0,-6333000.0,0,0.0,1,814000.0,0,242710000.0,0,571490000.0,0,196709000.0,0,1778000.0,0,-79269000.0,0,69972000.0,0,-10274000.0,0,-15503000.0,0,0.0,1,10000000.0,0,150502000.0,0,72616000.0,0,-75360000.0,0,37050000.0,0,328780000.0,0,76991000.0,0,0.0
17838000.0,0,112532000.0,0,26756000.0,0,-6706000.0,0,0.0,0,140000000.0,0,28907147.0,0,28907147.0,0,3000.0,0,2897000.0,0,6786000.0,0,69000.0,0,40000.0,0,37236000.0,0,290120000.0,0,33799000.0,0,13933000.0,0,-61237000.0,0,40598000.0,0,14823000.0,0,21121000.0,0,19834000.0,0,0.0,1,28232000.0,0,28694000.0,0,10449000.0,0,14548000.0,0,252884000.0,0,27858828.0,0,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
622514000.0,0,0.0,1,121324000.0,0,60867000.0,0,0.01,0,3500000000.0,0,204517265.0,0,204517265.0,0,2048000.0,0,1955000.0,0,45057000.0,0,149364000.0,0,125258000.0,0,3091803000.0,0,4481120000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,348738000.0,0,173239000.0,0,0.0,1,4709962000.0,0,4087448000.0,0,13833000.0,0,8803000.0,0,0.0,1,203548000.0,0,0.0
202340000.0,0,281495000.0,0,149541000.0,0,13841000.0,0,0.0,1,40000000.0,0,16079671.0,0,16079671.0,0,150001000.0,0,0.0,1,18888000.0,0,515000.0,0,0.0,1,0.0,1,398904000.0,0,84790000.0,0,11710000.0,0,-56606000.0,0,58737000.0,0,35499000.0,0,54695000.0,0,20015000.0,0,2000000.0,0,287856000.0,0,85516000.0,0,120698000.0,0,3497000.0,0,229842000.0,0,15764000.0,0,0.0
0.0,1,954.0,0,954.0,0,580.0,0,0.001,0,600000000.0,0,18113750.0,0,18113750.0,0,18114.0,0,0.0,1,0.0,1,0.0,1,0.0,0,0.0,1,954.0,0,153997.0,0,17900.0,0,0.0,0,-17320.0,0,-28012.0,0,-19426.0,0,0.0,1,10000000.0,0,0.0,1,0.0,1,-325338.0,0,0.0,1,-153043.0,0,18113750.0,0,1.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
80235000.0,0,258544000.0,0,31649000.0,0,21644000.0,0,0.01,0,180000000.0,0,13580000.0,0,10779451.0,0,136000.0,0,0.0,1,17008000.0,0,0.0,1,6634000.0,0,489370000.0,0,538759000.0,0,77461000.0,0,-17143000.0,0,-11902000.0,0,50689000.0,0,25170000.0,0,45720000.0,0,0.0,1,5000000.0,0,147856000.0,0,67621000.0,0,-214806000.0,0,0.0,1,49389000.0,0,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
